Time,EMG,Force
39.683,-0.020036,5.739909
39.684,-0.02229,5.881126
39.685,-0.022129,5.909369
39.686,-0.019714,5.824639
39.687,-0.015045,5.598691
39.688,-0.008282,5.655178
39.689,-0.001198,5.655178
39.69,0.005403,5.655178
39.691,0.010556,5.655178
39.692,0.013937,5.768152
39.693,0.015386,5.852882
39.694,0.015064,5.852882
39.695,0.014742,5.852882
39.696,0.013937,5.881126
39.697,0.012488,5.881126
39.698,0.011522,5.909369
39.699,0.009429,5.796395
39.7,0.006691,5.824639
39.701,0.003471,5.655178
39.702,-0.000554,5.711665
39.703,-0.004257,5.768152
39.704,-0.006833,5.768152
39.705,-0.004579,5.852882
39.706,0.001217,5.909369
39.707,0.005403,5.768152
39.708,0.005081,5.937613
39.709,0.00492,5.881126
39.71,0.007013,5.768152
39.711,0.011522,5.852882
39.712,0.01442,5.768152
39.713,0.013937,5.739909
39.714,0.011683,5.768152
39.715,0.008785,5.655178
39.716,0.006369,5.796395
39.717,0.004598,5.711665
39.718,0.002505,5.739909
39.719,0.000573,5.852882
39.72,-0.000393,5.824639
39.721,-0.002003,5.739909
39.722,-0.004096,5.768152
39.723,-0.007316,5.429231
39.724,-0.012469,5.372744
39.725,-0.01746,6.135317
39.726,-0.022934,5.739909
39.727,-0.027765,5.626935
39.728,-0.033239,5.768152
39.729,-0.03823,5.570448
39.73,-0.040645,5.513961
39.731,-0.039035,5.570448
39.732,-0.034044,5.400987
39.733,-0.02696,5.513961
39.734,-0.020519,5.626935
39.735,-0.016977,5.570448
39.736,-0.016172,5.570448
39.737,-0.015528,5.570448
39.738,-0.014562,5.598691
39.739,-0.020841,5.485717
39.74,-0.019714,5.513961
39.741,-0.016977,5.485717
39.742,-0.008765,5.485717
39.743,-0.001037,5.542204
39.744,0.007013,5.400987
39.745,0.013776,5.570448
39.746,0.018123,5.457474
39.747,0.021021,5.626935
39.748,0.023597,5.570448
39.749,0.025369,5.429231
39.75,0.027623,5.485717
39.751,0.029555,5.485717
39.752,0.030038,5.513961
39.753,0.028589,5.485717
39.754,0.026013,5.400987
39.755,0.022792,5.429231
39.756,0.020699,5.316257
39.757,0.019894,5.457474
39.758,0.019894,5.429231
39.759,0.018606,5.485717
39.76,0.017157,5.881126
39.761,0.014903,5.796395
39.762,0.012166,5.25977
39.763,0.008463,5.3445
39.764,0.006047,5.17504
39.765,0.005564,5.146796
39.766,0.005403,5.146796
39.767,0.006369,5.3445
39.768,0.00653,5.542204
39.769,0.005725,5.457474
39.77,0.004759,5.796395
39.771,0.003793,5.852882
39.772,0.002666,5.739909
39.773,0.000734,5.570448
39.774,-0.00152,5.683422
39.775,-0.00313,5.457474
39.776,-0.005867,5.485717
39.777,-0.007638,5.372744
39.778,-0.008927,5.513961
39.779,-0.008443,5.457474
39.78,-0.006672,5.457474
39.781,-0.002647,5.570448
39.782,0.002827,5.655178
39.783,0.008141,5.655178
39.784,0.012327,5.626935
39.785,0.015708,5.626935
39.786,0.018767,5.570448
39.787,0.020538,5.429231
39.788,0.021343,5.457474
39.789,0.021665,5.457474
39.79,0.021826,5.3445
39.791,0.021665,5.3445
39.792,0.021665,5.457474
39.793,0.019894,5.25977
39.794,0.017157,5.288013
39.795,0.018284,5.429231
39.796,0.017157,5.3445
39.797,0.017157,5.429231
39.798,0.016191,5.400987
39.799,0.012971,5.3445
39.8,0.009912,5.429231
39.801,0.008624,5.3445
39.802,0.011361,5.231526
39.803,0.015386,5.25977
39.804,0.018284,5.17504
39.805,0.018445,5.25977
39.806,0.017479,5.062066
39.807,0.017157,5.17504
39.808,0.017479,5.17504
39.809,0.017318,5.090309
39.81,0.01603,5.146796
39.811,0.014742,5.146796
39.812,0.012971,5.090309
39.813,0.012488,5.231526
39.814,0.011361,4.949092
39.815,0.010556,5.17504
39.816,0.009751,5.062066
39.817,0.008463,4.468953
39.818,0.008302,4.836118
39.819,0.008302,5.25977
39.82,0.008624,5.288013
39.821,0.008302,4.864362
39.822,0.006852,4.807875
39.823,0.005403,4.977335
39.824,0.003471,4.977335
39.825,0.002505,4.864362
39.826,0.002827,4.751388
39.827,0.002988,4.779631
39.828,0.003793,4.779631
39.829,0.002827,4.694901
39.83,0.002666,4.751388
39.831,0.002988,4.723144
39.832,0.00331,4.723144
39.833,0.003632,4.751388
39.834,0.004759,4.694901
39.835,0.006047,4.751388
39.836,0.008302,4.779631
39.837,0.011039,4.779631
39.838,0.008463,4.610171
39.839,0.018928,4.666657
39.84,0.014098,4.52544
39.841,0.011844,4.52544
39.842,0.011683,4.581927
39.843,0.010556,4.412466
39.844,0.010556,4.553684
39.845,0.011522,4.468953
39.846,0.011844,4.581927
39.847,0.012649,4.44071
39.848,0.013937,4.553684
39.849,0.013615,4.468953
39.85,0.012327,4.52544
39.851,0.011361,4.468953
39.852,0.009429,4.44071
39.853,0.007496,4.299493
39.854,0.005081,4.299493
39.855,0.003149,4.35598
39.856,0.001217,4.35598
39.857,0.000251,4.327736
39.858,-0.001037,4.44071
39.859,-0.001681,4.299493
39.86,-0.002003,4.327736
39.861,-0.002164,4.949092
39.862,-0.001842,4.271249
39.863,-0.001198,4.186519
39.864,-0.000232,4.158275
39.865,0.000573,4.101789
39.866,0.001539,4.130032
39.867,0.002666,4.243006
39.868,0.003793,4.35598
39.869,0.003149,4.468953
39.87,0.002022,4.553684
39.871,9.00E-05,4.553684
39.872,-0.001198,4.638414
39.873,-0.002969,4.52544
39.874,-0.005867,4.327736
39.875,-0.007155,4.468953
39.876,-0.008443,4.271249
39.877,-0.008927,4.299493
39.878,-0.008121,4.44071
39.879,-0.006511,4.497197
39.88,-0.005062,4.384223
39.881,-0.002808,4.553684
39.882,-0.000232,4.52544
39.883,0.001861,4.35598
39.884,0.003632,4.497197
39.885,0.005081,4.327736
39.886,0.006369,4.271249
39.887,0.008302,4.299493
39.888,0.010717,4.243006
39.889,0.011683,4.243006
39.89,0.01603,4.271249
39.891,0.019733,4.214762
39.892,0.021182,4.299493
39.893,0.021021,4.35598
39.894,0.017801,4.243006
39.895,0.01442,4.243006
39.896,0.01442,4.214762
39.897,0.015869,4.271249
39.898,0.015708,4.214762
39.899,0.014259,4.186519
39.9,0.012649,4.101789
39.901,0.011683,4.045302
39.902,0.012166,4.158275
39.903,0.012005,4.101789
39.904,0.010556,4.130032
39.905,0.008141,4.158275
39.906,0.005725,4.186519
39.907,0.004276,4.186519
39.908,0.003793,3.791111
39.909,0.003954,3.649893
39.91,0.005081,4.299493
39.911,0.006047,4.186519
39.912,0.005725,3.847597
39.913,0.004759,3.904084
39.914,0.003954,4.130032
39.915,0.003149,3.988815
39.916,0.002505,3.791111
39.917,0.003632,3.960571
39.918,0.005242,3.762867
39.919,0.008463,3.791111
39.92,0.0112,3.819354
39.921,0.01281,3.847597
39.922,0.013937,3.847597
39.923,0.014098,3.734624
39.924,0.013776,3.904084
39.925,0.013293,4.017058
39.926,0.011844,3.988815
39.927,0.010395,3.762867
39.928,0.004759,3.819354
39.929,0.012488,3.819354
39.93,0.008946,3.819354
39.931,0.010717,3.932328
39.932,0.009268,3.904084
39.933,0.007657,3.932328
39.934,0.006047,3.904084
39.935,0.005081,3.875841
39.936,0.006369,3.875841
39.937,0.007496,3.819354
39.938,0.00959,3.875841
39.939,0.011522,3.791111
39.94,0.013454,3.847597
39.941,0.014903,3.762867
39.942,0.015547,3.875841
39.943,0.01442,3.762867
39.944,0.011844,3.762867
39.945,0.009912,3.734624
39.946,0.008624,3.791111
39.947,0.00798,3.847597
39.948,0.007496,4.412466
39.949,0.007496,3.932328
39.95,0.006852,3.734624
39.951,0.006691,3.791111
39.952,0.007496,3.62165
39.953,0.008946,3.70638
39.954,0.010717,3.847597
39.955,0.012166,3.791111
39.956,0.013776,4.073545
39.957,0.015225,4.101789
39.958,0.015386,4.214762
39.959,0.016674,4.271249
39.96,0.017157,4.271249
39.961,0.017318,4.214762
39.962,0.017479,4.299493
39.963,0.017962,4.101789
39.964,0.017479,3.904084
39.965,0.016996,4.101789
39.966,0.016835,4.130032
39.967,0.015225,4.017058
39.968,0.014581,4.045302
39.969,0.013776,4.101789
39.97,0.012649,4.130032
39.971,0.011683,4.243006
39.972,0.011039,4.158275
39.973,0.010717,4.186519
39.974,0.009912,4.243006
39.975,0.008946,4.158275
39.976,0.008463,4.214762
39.977,0.008141,4.186519
39.978,0.007496,3.960571
39.979,0.00653,3.960571
39.98,0.005081,4.158275
39.981,0.006691,4.101789
39.982,0.009751,4.073545
39.983,0.009429,4.271249
39.984,0.004276,4.214762
39.985,-7.10E-05,4.045302
39.986,0.000895,4.186519
39.987,0.003149,4.158275
39.988,0.002988,3.960571
39.989,0.002988,4.130032
39.99,0.004759,4.073545
39.991,0.007174,3.960571
39.992,0.008946,4.017058
39.993,0.011039,4.186519
39.994,0.011683,4.186519
39.995,0.011039,4.045302
39.996,0.010556,4.045302
39.997,0.009912,4.186519
39.998,0.009107,3.649893
39.999,0.007496,3.649893
40,0.006208,4.214762
40.001,0.005403,4.384223
40.002,0.005403,4.017058
40.003,0.004759,3.791111
40.004,0.004276,4.073545
40.005,0.003954,4.214762
40.006,0.002988,3.847597
40.007,0.002666,3.791111
40.008,0.003149,3.762867
40.009,0.002827,3.819354
40.01,0.002505,3.847597
40.011,0.002827,3.819354
40.012,0.003632,3.988815
40.013,0.005081,3.847597
40.014,0.006691,3.904084
40.015,0.008141,4.045302
40.016,0.009751,3.988815
40.017,0.011844,3.960571
40.018,0.013937,3.819354
40.019,0.016191,3.904084
40.02,0.013132,3.960571
40.021,0.011361,3.762867
40.022,0.011039,3.932328
40.023,0.011683,3.932328
40.024,0.013615,3.847597
40.025,0.013615,3.875841
40.026,0.014098,3.904084
40.027,0.012649,3.875841
40.028,0.010717,3.847597
40.029,0.009429,3.960571
40.03,0.006691,3.875841
40.031,0.00331,3.819354
40.032,9.00E-05,3.875841
40.033,-0.003613,3.791111
40.034,-0.007477,3.819354
40.035,-0.010054,3.847597
40.036,-0.011342,4.384223
40.037,-0.011181,3.70638
40.038,-0.009893,3.847597
40.039,-0.009571,3.678137
40.04,-0.008927,3.875841
40.041,-0.008927,4.017058
40.042,-0.00796,4.101789
40.043,-0.006189,4.243006
40.044,-0.004901,4.271249
40.045,-0.004096,4.271249
40.046,-0.003291,4.243006
40.047,-0.002808,4.045302
40.048,-0.002647,4.017058
40.049,-0.002486,4.101789
40.05,-0.003291,4.017058
40.051,-0.005545,3.960571
40.052,-0.008765,4.130032
40.053,-0.011342,4.073545
40.054,-0.013274,4.214762
40.055,-0.013757,4.186519
40.056,-0.012308,4.186519
40.057,-0.009088,4.158275
40.058,-0.003774,4.158275
40.059,0.002183,4.214762
40.06,0.006208,4.045302
40.061,0.00959,4.045302
40.062,0.010556,4.073545
40.063,0.0112,4.101789
40.064,0.014581,3.960571
40.065,0.017318,4.158275
40.066,0.018767,4.045302
40.067,0.015708,4.045302
40.068,0.011039,4.186519
40.069,0.007174,4.130032
40.07,0.006208,4.101789
40.071,0.005886,4.073545
40.072,0.002827,4.130032
40.073,-0.000876,3.988815
40.074,-0.002969,4.073545
40.075,-0.004579,4.045302
40.076,-0.006511,4.101789
40.077,-0.007477,4.101789
40.078,-0.006833,4.073545
40.079,-0.006189,3.988815
40.08,-0.005545,3.875841
40.081,-0.005223,3.593406
40.082,-0.00474,4.299493
40.083,-0.00474,4.101789
40.084,-0.00474,3.847597
40.085,-0.00474,3.960571
40.086,-0.00474,4.101789
40.087,-0.003774,3.904084
40.088,-0.002486,3.960571
40.089,-0.000393,3.847597
40.09,0.001217,3.791111
40.091,0.002988,3.762867
40.092,0.00331,3.932328
40.093,0.001861,3.960571
40.094,0.001056,4.017058
40.095,0.001378,3.932328
40.096,0.003793,3.960571
40.097,0.005403,4.017058
40.098,0.006208,3.762867
40.099,0.008302,3.791111
40.1,-0.001359,3.875841
40.101,-0.004418,3.875841
40.102,-0.007477,3.875841
40.103,-0.008282,3.960571
40.104,-0.008604,3.904084
40.105,-0.009571,3.791111
40.106,-0.009088,3.932328
40.107,-0.008604,3.988815
40.108,-0.008121,4.017058
40.109,-0.007477,3.847597
40.11,-0.00635,3.904084
40.111,-0.004901,3.847597
40.112,-0.00474,3.875841
40.113,-0.004096,3.819354
40.114,-0.003613,3.904084
40.115,-0.003291,3.847597
40.116,-0.002647,4.412466
40.117,-0.002647,3.678137
40.118,-0.003291,3.875841
40.119,-0.003774,3.791111
40.12,-0.004257,3.649893
40.121,-0.006189,3.762867
40.122,-0.006833,3.904084
40.123,-0.008121,4.130032
40.124,-0.009088,4.243006
40.125,-0.010698,4.327736
40.126,-0.012469,4.327736
40.127,-0.014884,4.158275
40.128,-0.016816,4.045302
40.129,-0.018104,4.101789
40.13,-0.018909,3.988815
40.131,-0.018748,3.988815
40.132,-0.016494,4.214762
40.133,-0.013918,4.299493
40.134,-0.012791,4.214762
40.135,-0.011342,4.35598
40.136,-0.010215,4.35598
40.137,-0.010054,4.186519
40.138,-0.010215,4.186519
40.139,-0.010054,4.186519
40.14,-0.009571,4.130032
40.141,-0.005706,4.073545
40.142,-0.002325,4.158275
40.143,0.000412,4.214762
40.144,-0.002486,4.243006
40.145,-0.004579,4.130032
40.146,-0.002647,4.130032
40.147,-0.000876,4.017058
40.148,-0.001359,4.101789
40.149,-0.003291,4.130032
40.15,-0.004096,4.045302
40.151,-0.004257,4.158275
40.152,-0.00474,4.130032
40.153,-0.00474,4.130032
40.154,-0.00474,4.017058
40.155,-0.003935,4.130032
40.156,-0.002164,4.017058
40.157,-0.000876,3.649893
40.158,0.001056,4.468953
40.159,0.002827,4.186519
40.16,0.003793,3.791111
40.161,0.00492,4.073545
40.162,0.005886,4.130032
40.163,0.006691,3.960571
40.164,0.00653,3.819354
40.165,0.006369,3.960571
40.166,0.005403,3.932328
40.167,0.002827,3.819354
40.168,-0.000232,3.932328
40.169,-0.002808,4.017058
40.17,-0.00474,3.904084
40.171,-0.006672,3.960571
40.172,-0.007638,4.045302
40.173,-0.007638,3.904084
40.174,-0.006833,3.904084
40.175,-0.013113,3.988815
40.176,-0.011825,3.875841
40.177,-0.011664,3.819354
40.178,-0.008443,3.960571
40.179,-0.006511,3.932328
40.18,-0.005384,3.875841
40.181,-0.006189,3.960571
40.182,-0.007155,3.988815
40.183,-0.008927,3.960571
40.184,-0.010376,3.875841
40.185,-0.01102,4.017058
40.186,-0.011503,3.932328
40.187,-0.011986,3.904084
40.188,-0.011181,3.932328
40.189,-0.009893,3.875841
40.19,-0.008443,4.44071
40.191,-0.00635,4.017058
40.192,-0.005223,3.875841
40.193,-0.006511,3.932328
40.194,-0.009249,3.791111
40.195,-0.014401,3.791111
40.196,-0.018748,4.017058
40.197,-0.022934,4.158275
40.198,-0.026799,4.271249
40.199,-0.030985,4.327736
40.2,-0.034366,4.271249
40.201,-0.03501,4.243006
40.202,-0.034366,4.243006
40.203,-0.0334,4.017058
40.204,-0.03179,4.101789
40.205,-0.029375,4.384223
40.206,-0.027604,4.158275
40.207,-0.026316,4.327736
40.208,-0.024222,4.271249
40.209,-0.021646,4.243006
40.21,-0.018104,4.186519
40.211,-0.014401,4.186519
40.212,-0.011825,4.130032
40.213,-0.009732,4.130032
40.214,-0.002969,4.214762
40.215,9.00E-05,4.243006
40.216,-0.002164,4.073545
40.217,-0.007638,4.243006
40.218,-0.009893,4.271249
40.219,-0.009088,4.130032
40.22,-0.009249,4.130032
40.221,-0.012952,4.158275
40.222,-0.017299,4.017058
40.223,-0.020197,4.017058
40.224,-0.022773,4.214762
40.225,-0.024705,4.073545
40.226,-0.025672,4.130032
40.227,-0.025188,4.130032
40.228,-0.02551,3.875841
40.229,-0.024383,3.847597
40.23,-0.022612,4.412466
40.231,-0.020841,3.904084
40.232,-0.019231,4.045302
40.233,-0.018265,4.158275
40.234,-0.018426,4.017058
40.235,-0.018104,3.904084
40.236,-0.017138,3.932328
40.237,-0.01585,3.819354
40.238,-0.014884,3.819354
40.239,-0.013435,4.017058
40.24,-0.013596,3.960571
40.241,-0.014723,3.875841
40.242,-0.016494,4.017058
40.243,-0.017782,4.045302
40.244,-0.018909,3.932328
40.245,-0.019553,3.960571
40.246,-0.025672,3.960571
40.247,-0.025994,3.988815
40.248,-0.027604,3.988815
40.249,-0.027121,3.847597
40.25,-0.028087,3.960571
40.251,-0.027926,3.988815
40.252,-0.028731,3.875841
40.253,-0.029697,4.073545
40.254,-0.031307,4.017058
40.255,-0.032756,3.875841
40.256,-0.034205,3.875841
40.257,-0.034205,3.875841
40.258,-0.033722,3.847597
40.259,-0.033239,4.497197
40.26,-0.032434,3.819354
40.261,-0.030824,3.819354
40.262,-0.028892,3.762867
40.263,-0.026799,3.904084
40.264,-0.024866,4.073545
40.265,-0.023256,4.130032
40.266,-0.023095,4.271249
40.267,-0.022934,4.412466
40.268,-0.023739,4.299493
40.269,-0.025672,4.101789
40.27,-0.027604,4.073545
40.271,-0.028731,4.045302
40.272,-0.029697,4.101789
40.273,-0.029375,4.186519
40.274,-0.028731,4.299493
40.275,-0.028087,4.214762
40.276,-0.028087,4.327736
40.277,-0.028731,4.214762
40.278,-0.030019,4.017058
40.279,-0.030502,4.045302
40.28,-0.029375,4.073545
40.281,-0.024705,4.073545
40.282,-0.018265,4.186519
40.283,-0.014723,4.214762
40.284,-0.01746,4.158275
40.285,-0.016494,4.214762
40.286,-0.010215,4.130032
40.287,-0.005062,4.073545
40.288,-0.002486,4.045302
40.289,0.000412,4.101789
40.29,0.002988,4.045302
40.291,0.005242,4.214762
40.292,0.005886,4.101789
40.293,0.005403,4.101789
40.294,0.00492,4.186519
40.295,0.003793,4.045302
40.296,0.002666,4.158275
40.297,0.002666,3.452189
40.298,0.002988,4.158275
40.299,0.003471,4.468953
40.3,0.003632,3.988815
40.301,0.003471,3.932328
40.302,0.003149,4.158275
40.303,0.001217,4.130032
40.304,-0.000232,3.988815
40.305,-0.001037,3.904084
40.306,-0.001681,3.875841
40.307,-0.002647,3.875841
40.308,-0.003613,3.960571
40.309,-0.004901,3.875841
40.31,-0.00635,3.988815
40.311,-0.007155,3.875841
40.312,-0.007638,3.960571
40.313,-0.007155,4.045302
40.314,-0.006189,3.960571
40.315,-0.002969,3.932328
40.316,-0.011342,3.904084
40.317,-0.01102,3.847597
40.318,-0.011986,4.045302
40.319,-0.011342,3.932328
40.32,-0.011825,3.875841
40.321,-0.010859,3.988815
40.322,-0.00941,3.960571
40.323,-0.007799,3.932328
40.324,-0.006189,4.017058
40.325,-0.003935,4.017058
40.326,-0.002486,3.904084
40.327,-0.001681,3.904084
40.328,-0.002808,3.819354
40.329,-0.004418,3.875841
40.33,-0.006028,4.638414
40.331,-0.00796,3.734624
40.332,-0.009893,3.904084
40.333,-0.012308,3.819354
40.334,-0.013274,3.819354
40.335,-0.013918,3.960571
40.336,-0.013918,4.186519
40.337,-0.013757,4.384223
40.338,-0.013596,4.327736
40.339,-0.013918,4.35598
40.34,-0.013435,4.073545
40.341,-0.013113,4.045302
40.342,-0.012791,4.158275
40.343,-0.012308,4.130032
40.344,-0.012952,4.271249
40.345,-0.014723,4.243006
40.346,-0.018748,4.214762
40.347,-0.023095,4.299493
40.348,-0.027121,4.35598
40.349,-0.030019,4.271249
40.35,-0.032273,4.101789
40.351,-0.0334,4.101789
40.352,-0.031951,4.158275
40.353,-0.025349,4.101789
40.354,-0.019875,4.186519
40.355,-0.021324,4.243006
40.356,-0.018265,4.158275
40.357,-0.010698,4.130032
40.358,-0.005062,4.186519
40.359,-0.003452,4.017058
40.36,-0.002325,4.101789
40.361,-0.000554,4.130032
40.362,0.000895,4.130032
40.363,0.002022,4.158275
40.364,0.003632,4.158275
40.365,0.00492,4.101789
40.366,0.005725,4.214762
40.367,0.005242,4.045302
40.368,0.00331,3.649893
40.369,0.001378,3.847597
40.37,-0.000715,4.497197
40.371,-0.002808,4.186519
40.372,-0.003613,3.988815
40.373,-0.005062,4.073545
40.374,-0.007477,4.130032
40.375,-0.010215,4.101789
40.376,-0.013274,3.819354
40.377,-0.016333,3.960571
40.378,-0.018104,3.960571
40.379,-0.019392,3.988815
40.38,-0.019553,4.017058
40.381,-0.019392,3.932328
40.382,-0.017943,3.988815
40.383,-0.016333,4.073545
40.384,-0.016494,3.960571
40.385,-0.013596,3.932328
40.386,-0.016333,3.988815
40.387,-0.013757,3.904084
40.388,-0.010859,3.932328
40.389,-0.007155,3.932328
40.39,-0.004901,3.904084
40.391,-0.002325,3.932328
40.392,-0.001359,3.932328
40.393,-0.000715,3.875841
40.394,-7.10E-05,3.960571
40.395,0.000573,3.960571
40.396,-0.000393,3.847597
40.397,-0.000876,3.960571
40.398,-0.002969,3.819354
40.399,-0.005384,3.904084
40.4,-0.005867,3.904084
40.401,-0.005706,4.44071
40.402,-0.004418,3.875841
40.403,-0.002969,3.875841
40.404,-0.002164,3.819354
40.405,-0.00313,3.847597
40.406,-0.004579,3.932328
40.407,-0.004418,4.073545
40.408,-0.004418,4.101789
40.409,-0.004096,4.327736
40.41,-0.004257,4.412466
40.411,-0.005545,4.271249
40.412,-0.007477,4.384223
40.413,-0.00941,4.130032
40.414,-0.01102,4.073545
40.415,-0.011986,4.073545
40.416,-0.013435,4.186519
40.417,-0.014079,4.186519
40.418,-0.013435,4.299493
40.419,-0.012147,4.35598
40.42,-0.010537,4.271249
40.421,-0.007316,4.327736
40.422,-0.004579,4.186519
40.423,-0.002969,4.186519
40.424,-0.002164,4.327736
40.425,-0.00313,4.214762
40.426,-0.00474,4.101789
40.427,-0.006511,4.214762
40.428,-0.006189,4.186519
40.429,-0.005062,4.299493
40.43,-0.006833,4.158275
40.431,-0.013757,4.271249
40.432,-0.014884,4.130032
40.433,-0.01263,4.130032
40.434,-0.010859,4.271249
40.435,-0.011342,4.214762
40.436,-0.015045,4.158275
40.437,-0.016333,4.243006
40.438,-0.018104,4.017058
40.439,-0.019392,4.130032
40.44,-0.020197,4.130032
40.441,-0.020841,4.101789
40.442,-0.020519,4.158275
40.443,-0.021163,3.593406
40.444,-0.021968,4.045302
40.445,-0.022934,4.384223
40.446,-0.024544,3.988815
40.447,-0.027282,4.130032
40.448,-0.029053,4.158275
40.449,-0.030019,4.017058
40.45,-0.029536,3.875841
40.451,-0.028087,3.847597
40.452,-0.026638,3.875841
40.453,-0.024383,4.017058
40.454,-0.022451,4.017058
40.455,-0.020358,3.988815
40.456,-0.018909,4.130032
40.457,-0.017782,4.101789
40.458,-0.016816,3.960571
40.459,-0.020519,4.130032
40.46,-0.020197,3.904084
40.461,-0.019553,3.932328
40.462,-0.015367,3.904084
40.463,-0.012952,3.988815
40.464,-0.010376,4.045302
40.465,-0.008927,3.904084
40.466,-0.008765,3.960571
40.467,-0.009249,4.045302
40.468,-0.01102,4.017058
